,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
1185,1185,1185,"Casa en Venta Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",100.0,2.0,3.0,41500.0
1186,1186,1186,"Casa en Venta Cacalomacan, Toluca De Lerdo",169.0,2.0,3.0,120000.0
1187,1187,1187,"Casa en Venta Sn #sn
, Toluca De Lerdo, México",200.0,4.0,5.0,150000.0
1188,1188,1188,"Casa en Venta Lomas Altas Null
, Toluca De Lerdo, México",,4.0,5.0,182500.0
1189,1189,1189,"Casa en Venta Toluca De Lerdo, México",280.0,4.0,12.0,290000.0
1190,1190,1190,"Casa en Venta Toluca
, Toluca De Lerdo, México",144.0,1.0,3.0,100000.0
1191,1191,1191,"Casa en Venta Calle Joaquin Arcadio Pagaza
, Toluca De Lerdo, México",60.0,1.0,2.0,39500.0
1192,1192,1192,"Casa en Venta Toluca
, Toluca De Lerdo, México",116.0,2.0,3.0,70000.0
1193,1193,1193,"Casa en Venta Chilpancingo 616 Null
, Toluca De Lerdo, México",,1.0,4.0,120000.0
1194,1194,1194,"Casa en Venta Laguna De La Gavia Sn
, Ocho Cedros 2a Sección, Toluca De Lerdo",,2.0,4.0,87500.0
1195,1195,1195,"Casa en Venta Paloma Mensajera #65
, Toluca De Lerdo, México",140.0,2.0,3.0,70000.0
1196,1196,1196,"Casa en Venta Valle Verde, Toluca De Lerdo",227.0,2.0,4.0,145000.0
1197,1197,1197,"Casa en Venta Lago De Chapultepec 214
, Toluca De Lerdo, México",,3.0,6.0,110000.0
1198,1198,1198,"Casa en Venta Independencia #00
, Toluca De Lerdo, México",204.0,2.0,3.0,19100.0
1199,1199,1199,"Casa en Venta San José Guadalupe Otzacatipan S/n
, San Nicolás Tolentino, Toluca De Lerdo",,2.0,3.0,63000.0
1200,1200,1200,"Casa en Venta Toluca De Lerdo, México",220.0,3.0,5.0,85000.0
1201,1201,1201,"Casa en Venta Av. Independencia
, Toluca De Lerdo, México",,1.0,2.0,34000.0
1202,1202,1202,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",182.0,2.0,3.0,50000.0
1203,1203,1203,"Casa en Venta Capultitlán, Toluca De Lerdo",310.0,3.0,7.0,275000.0
1204,1204,1204,"Casa en Venta Toluca De Lerdo, México",70.0,1.0,2.0,42500.0
1205,1205,1205,"Casa en Venta Altamirano Null
, San Mateo Oxtotitlán, Toluca De Lerdo",,2.0,3.0,67500.0
1206,1206,1206,"Casa en Venta Toluca De Lerdo, México",190.0,2.0,3.0,28487.45
1207,1207,1207,"Casa en Venta Privada Hacienda Canutillo 0
, Toluca De Lerdo, México",,2.0,4.0,160000.0
1208,1208,1208,"Casa en Venta Tenochtitlan
, Santa María Totoltepec, Toluca De Lerdo",,1.0,3.0,87500.0
1209,1209,1209,"Casa en Venta Girasol #00
, Toluca De Lerdo, México",125.0,2.0,3.0,63782.75
1210,1210,1210,"Casa en Venta Av Independencia #139
, Toluca De Lerdo, México",100.0,1.0,3.0,20850.0
1211,1211,1211,"Casa en Venta Paseo Cristobal Colon #00
, Toluca De Lerdo, México",400.0,3.0,4.0,140915.0
1212,1212,1212,"Casa en Venta Calle Laguna Verde 904, El Seminario Primera Secc, 50170 Toluca De Lerdo, Méx. Null
, Toluca De Lerdo, México",,1.0,1.0,127500.0
1213,1213,1213,"Casa en Venta Cacalomacan, Toluca De Lerdo",400.0,3.0,3.0,410000.0
1214,1214,1214,"Casa en Venta Felix Parra 713
, Los Ángeles, Toluca De Lerdo",,2.0,3.0,72500.0
1215,1215,1215,"Casa en Venta Toluca De Lerdo, México",400.0,4.0,4.0,181750.0
1216,1216,1216,"Casa en Venta Toluca De Lerdo, México",245.0,2.0,3.0,97500.0
1217,1217,1217,"Casa en Venta Toluca De Lerdo, México",420.0,,3.0,190000.0
1218,1218,1218,"Casa en Venta Izcalli Toluca, Toluca De Lerdo",132.0,1.0,4.0,94500.0
1219,1219,1219,"Casa en Venta Toluca De Lerdo, México",654.0,4.0,4.0,300000.0
1220,1220,1220,"Casa en Venta Alamo
, De Tlanepantla, Toluca De Lerdo",228.0,2.0,5.0,240000.0
1221,1221,1221,"Casa en Venta Rancho La Mora, Toluca De Lerdo",143.0,3.0,3.0,117500.0
1222,1222,1222,"Casa en Venta Hacienda De Huatulco #108
, Toluca De Lerdo, México",550.0,4.0,3.0,500000.0
1223,1223,1223,"Casa en Venta Calle La Vesana 102,
, Toluca De Lerdo, México",170.0,2.0,3.0,155000.0
1224,1224,1224,"Casa en Venta Toluca De Lerdo, México",320.0,3.0,4.0,250000.0
1225,1225,1225,"Casa en Venta Toluca De Lerdo, México",90.0,1.0,3.0,57800.0
1226,1226,1226,"Casa en Venta Dr. Andrés Benavides 133
, Ciprés, Toluca De Lerdo",,4.0,4.0,665000.0
1227,1227,1227,"Casa en Venta Gral. José Vicente Villada 124, Delegación Sta Ana Tlapaltitlán, 50160 Toluca De Lerdo, Méx., México
, Toluca De Lerdo",290.0,3.0,3.0,284235.0
1228,1228,1228,"Casa en Venta Conocida Null
, Vicente Guerrero, Toluca De Lerdo",,1.0,3.0,149500.0
1229,1229,1229,"Casa en Venta Av Independencia #139
, Toluca De Lerdo, México",100.0,1.0,3.0,20850.0
1230,1230,1230,"Casa en Venta Santa Ana Tlapaltitlán, Toluca De Lerdo",200.0,3.0,3.0,165000.0
1231,1231,1231,"Casa en Venta Toluca De Lerdo, México",245.0,1.0,5.0,190000.0
1232,1232,1232,"Casa en Venta 719 #casa 10
, Bosques De San Mateo, Toluca De Lerdo",120.0,2.0,3.0,85000.0
1233,1233,1233,"Casa en Venta Lombardo Toledano, Fuentes De La Independencia
, De La Crespa, Toluca De Lerdo",130.0,2.0,3.0,102500.0
1234,1234,1234,"Casa en Venta Olimpo Null
, Toluca De Lerdo, México",,2.0,3.0,65000.0
1235,1235,1235,"Casa en Venta Toluca De Lerdo, México",66.0,1.0,3.0,51494.9
1236,1236,1236,"Casa en Venta San Mateo Otzacatipan, Toluca De Lerdo",255.0,3.0,3.0,160000.0
1237,1237,1237,"Casa en Venta De Los Padres Null
, Toluca De Lerdo, México",,2.0,2.0,65000.0
1238,1238,1238,"Casa en Venta Toluca De Lerdo, México",290.0,2.0,3.0,145000.0
1239,1239,1239,"Casa en Venta Privada De Los Largos #5a
, Toluca De Lerdo, México",232.0,3.0,4.0,90000.0
1240,1240,1240,"Casa en Venta San Mateo Otzacatipan, Toluca De Lerdo",140.0,2.0,3.0,110000.0
1241,1241,1241,"Casa en Venta Toluca De Lerdo, México",66.0,,,29500.0
1242,1242,1242,"Casa en Venta Hacienda Las Carretas #00
, Toluca De Lerdo, México",70.0,1.0,3.0,19096.65
1243,1243,1243,"Casa en Venta Tizoc #122
, Toluca De Lerdo, México",300.0,2.0,5.0,200000.0
1244,1244,1244,"Casa en Venta San Pablo Autopan, Toluca De Lerdo",81.0,1.0,,41000.0
1245,1245,1245,"Casa en Venta Casa En Venta Con Deptos Salon Alberca Colonia Vicente Guerrero Toluca
, Toluca De Lerdo, México",628.0,13.0,17.0,900000.0
1246,1246,1246,"Casa en Venta Casa Gómez Farías, Col. Morelos Toluca Edo. De México
, Morelos 1a Sección, Toluca De Lerdo",183.0,4.0,6.0,175000.0
1247,1247,1247,"Casa en Venta Carretas 95
, Toluca De Lerdo, México",,4.0,4.0,425000.0
1248,1248,1248,"Casa en Venta Toluca De Lerdo, México",81.0,2.0,3.0,60000.0
1249,1249,1249,"Casa en Venta Cerrada Lázaro Cárdenas
, De Tlanepantla, Toluca De Lerdo",380.0,4.0,,170000.0
1250,1250,1250,"Casa en Venta Cacalomacan, Toluca De Lerdo",407.0,3.0,3.0,375000.0
1251,1251,1251,"Casa en Venta Toluca De Lerdo, México",233.0,3.0,3.0,187500.0
1252,1252,1252,"Casa en Venta Toluca De Lerdo, México",900.0,4.0,4.0,775000.0
1253,1253,1253,"Casa en Venta Casa Disponible Para Venta En Cerrillo Vista Hermosa
, Toluca De Lerdo, México",375.0,1.0,2.0,60000.0
1254,1254,1254,"Casa en Venta María Curie #303, Rf.35-10
, Toluca De Lerdo, México",195.0,2.0,3.0,237105.0
1255,1255,1255,"Casa en Venta Cacalomacan, Toluca De Lerdo",250.0,3.0,3.0,212500.0
1256,1256,1256,"Casa en Venta Cacalomacan, Toluca De Lerdo",653.0,3.0,3.0,735000.0
1257,1257,1257,"Casa en Venta Ocho Cedros, Toluca De Lerdo",96.0,6.0,6.0,60000.0
1258,1258,1258,"Casa en Venta Andres Benavides #00
, Toluca De Lerdo, México",530.0,3.0,3.0,550000.0
1259,1259,1259,"Casa en Venta Paseos Del Valle Null
, Toluca De Lerdo, México",,2.0,3.0,157500.0
1260,1260,1260,"Casa en Venta San Marcos #219
, Toluca De Lerdo, México",70.0,1.0,2.0,28231.65
1261,1261,1261,"Casa en Venta Industria Minera S/n
, Toluca De Lerdo, México",,2.0,3.0,82500.0
1262,1262,1262,"Casa en Venta Santa María Totoltepec, Toluca De Lerdo",185.0,1.0,3.0,80000.0
1263,1263,1263,"Casa en Venta Quetzalcoatl Null
, Club Jardín, Toluca De Lerdo",,2.0,4.0,124950.0
1264,1264,1264,"Casa en Venta Toluca De Lerdo, México",221.0,3.0,3.0,170000.0
1265,1265,1265,"Casa en Venta San Mateo Null
, Toluca De Lerdo, México",,2.0,3.0,62500.0
1266,1266,1266,"Casa en Venta Ejido Santa Cruz Azcapotzaltongo, Toluca De Lerdo",208.0,4.0,,90000.0
1267,1267,1267,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",136.0,2.0,3.0,21780.15
1268,1268,1268,"Casa en Venta Av Independencia #139
, Toluca De Lerdo, México",62.0,1.0,2.0,21100.0
1269,1269,1269,"Casa en Venta Carretas 97, Estado De México Null
, Toluca De Lerdo",,4.0,4.0,425000.0
1270,1270,1270,"Casa en Venta Circuito Principal Adolfo López Mateos #00
, Toluca De Lerdo, México",145.0,3.0,3.0,49500.0
1271,1271,1271,"Casa en Venta Marcelino Garcia Barragan 206
, Toluca De Lerdo, México",,3.0,4.0,147500.0
1272,1272,1272,"Casa en Venta San Mateo Oxtotitlán, Toluca De Lerdo",,1.0,3.0,90000.0
1273,1273,1273,"Casa en Venta Privada Chapala Null
, Toluca De Lerdo, México",,2.0,4.0,60000.0
1274,1274,1274,"Casa en Venta 16 De Septiembre
, Toluca De Lerdo, México",190.0,2.0,4.0,80000.0
1275,1275,1275,"Casa en Venta 23 De Septiembre Null
, Toluca De Lerdo, México",,4.0,4.0,297500.0
1276,1276,1276,"Casa en Venta Camino Al Panteón 0
, Toluca De Lerdo, México",,4.0,4.0,610000.0
1277,1277,1277,"Casa en Venta Parques Nacionales, Toluca De Lerdo",364.0,2.0,4.0,125000.0
1278,1278,1278,"Casa en Venta Parques Nacionales, Toluca De Lerdo",200.0,2.0,4.0,130000.0
1279,1279,1279,"Casa en Venta Casa Habitacion En Venta Conj. Prados Tollocan
, Toluca De Lerdo, México",53.0,1.0,2.0,33000.0
1280,1280,1280,"Casa en Venta Casa En Venta Por La Avenida Matlatzincas, Toluca. $2,500,000
, Toluca De Lerdo, México",257.0,,,125000.0
1281,1281,1281,"Casa en Venta Toluca De Lerdo, México",500.0,2.0,,350000.0
1282,1282,1282,"Casa en Venta Toluca De Lerdo, México",850.0,4.0,4.0,725000.0
1283,1283,1283,"Casa en Venta Toluca De Lerdo, México",200.0,2.0,4.0,82500.0
1284,1284,1284,"Casa en Venta Carretera Toluca Naucalpan #1702, 6
, Toluca De Lerdo, México",126.0,3.0,2.0,97350.0
1285,1285,1285,"Casa en Venta Elena Cárdenas 114
, Toluca De Lerdo, México",,1.0,3.0,225000.0
1286,1286,1286,"Casa en Venta Casa Recien Remodelada 2,400,000 San Pedro Totoltepec
, San Pedro Totoltepec, Toluca De Lerdo",,2.0,4.0,120000.0
1287,1287,1287,"Casa en Venta Girasol #218
, Toluca De Lerdo, México",125.0,2.0,3.0,63782.75
1288,1288,1288,"Casa en Venta Fuentes De La Crespa Null
, Toluca De Lerdo, México",,2.0,3.0,97500.0
1289,1289,1289,"Casa en Venta Toluca De Lerdo, México",400.0,4.0,4.0,245000.0
1290,1290,1290,"Casa en Venta Cacalomacan, Toluca De Lerdo",250.0,3.0,3.0,127500.0
1291,1291,1291,"Casa en Venta Remanente Ii 12
, Toluca De Lerdo, México",,2.0,3.0,60000.0
1292,1292,1292,"Casa en Venta San Marcos #259
, Toluca De Lerdo, México",115.0,2.0,3.0,24193.15
1293,1293,1293,"Casa en Venta Paseo Cristobal #00
, Toluca, Toluca De Lerdo",550.0,3.0,3.0,114053.3
1294,1294,1294,"Casa en Venta Toluca De Lerdo, México",100.0,2.0,3.0,71294.95
1295,1295,1295,"Casa en Venta Toluca De Lerdo, México",200.0,2.0,3.0,43841.05
1296,1296,1296,"Casa en Venta Toluca De Lerdo, México",200.0,5.0,4.0,323350.0
1297,1297,1297,"Casa en Venta Av. Noe Pérez Y Rodolfo Sánchez 719
, Toluca De Lerdo, México",,2.0,4.0,230000.0
1298,1298,1298,"Casa en Venta Toluca De Lerdo, México",54.0,1.0,2.0,55000.0
1299,1299,1299,"Casa en Venta Agustín Melgar #sin Numero
, Toluca De Lerdo, México",280.0,3.0,3.0,110000.0
1300,1300,1300,"Casa en Venta Toluca De Lerdo, México",141.0,3.0,3.0,75000.0
1301,1301,1301,"Casa en Venta Dora #0
, Toluca De Lerdo, México",270.0,3.0,5.0,73608.3
1302,1302,1302,"Casa en Venta Universidad, Toluca De Lerdo",273.0,3.0,3.0,260000.0
1303,1303,1303,"Casa en Venta Toluca De Lerdo, México",302.0,2.0,4.0,125000.0
1304,1304,1304,"Casa en Venta S/n
, Toluca De Lerdo, México",200.0,3.0,3.0,117500.0
1305,1305,1305,"Casa en Venta General Gumercindo Enriquez #0
, Valle Verde, Toluca De Lerdo",120.0,2.0,3.0,34128.0
1306,1306,1306,"Casa en Venta Casa En Obra Negra En Cacalomacan
, Toluca De Lerdo, México",100.0,2.0,2.0,23750.0
1307,1307,1307,"Casa en Venta Prolongación Progreso #350, 00
, Toluca De Lerdo, México",220.0,2.0,3.0,30370.4
1308,1308,1308,"Casa en Venta Santa Elena #213
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",54.0,1.0,2.0,16997.85
1309,1309,1309,"Casa en Venta Santa Elena #104, Casa 41
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",48.0,1.0,2.0,15109.2
1310,1310,1310,"Casa en Venta Jose Marti #209
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",95.0,2.0,2.0,27900.0
1311,1311,1311,"Casa en Venta Fracc. Santorini En Toluca. #2
, Toluca De Lerdo, México",95.0,2.0,3.0,74500.0
1312,1312,1312,"Casa en Venta Constituyentes 918-a
, Toluca De Lerdo, México",,1.0,8.0,150000.0
1313,1313,1313,"Casa en Venta Toluca De Lerdo, México",124.0,3.0,3.0,67329.1
1314,1314,1314,"Casa en Venta Pedregal De Barbabosa 16
, Toluca De Lerdo, México",,2.0,4.0,105000.0
1315,1315,1315,"Casa en Venta Calle Puerto De México Null
, Toluca De Lerdo",,2.0,4.0,125000.0
1316,1316,1316,"Casa en Venta Toluca De Lerdo, México",186.0,2.0,4.0,90000.0
1317,1317,1317,"Casa en Venta Atlacomulco #110
, Sor Juana Inés De La Cruz, Toluca De Lerdo",315.0,4.0,9.0,200000.0
1318,1318,1318,"Casa en Venta Independencia #501, 13
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",153.0,3.0,3.0,44366.95
1319,1319,1319,"Casa en Venta Casa En Venta En Las Palomas, Toluca
, Toluca De Lerdo, México",,1.0,2.0,55000.0
1320,1320,1320,"Casa en Venta Eduardo Gonzalez Y Pichardo #205
, La Merced  (alameda), Toluca De Lerdo",286.0,5.0,3.0,169500.0
1321,1321,1321,"Casa en Venta Eduardo Gonzalz Y Pichardo #205
, La Merced  (alameda), Toluca De Lerdo",286.0,5.0,3.0,169500.0
1322,1322,1322,"Casa en Venta Toluca De Lerdo, México",112.0,2.0,3.0,39920.0
1323,1323,1323,"Casa en Venta Francisco Villa Null
, Toluca De Lerdo, México",,2.0,4.0,75000.0
1324,1324,1324,"Casa en Venta De La Palma #0
, Toluca De Lerdo, México",590.0,6.0,6.0,32152.95
1325,1325,1325,"Casa en Venta Manuel Sotelo
, Toluca De Lerdo, México",,2.0,3.0,162500.0
1326,1326,1326,"Casa en Venta Reforma Y Ffcc Nacionales Null
, Toluca De Lerdo, México",,,3.0,281500.0
1327,1327,1327,"Casa en Venta Toluca De Lerdo, México",380.0,4.0,5.0,26696.0
1328,1328,1328,"Casa en Venta Benito Juárez, Toluca De Lerdo",110.0,2.0,3.0,48050.0
1329,1329,1329,"Casa en Venta Privada Jardin De Niños 109
, Toluca De Lerdo, México",,3.0,4.0,155000.0
1330,1330,1330,"Casa en Venta Toluca De Lerdo, México",240.0,2.0,3.0,62392.6
1331,1331,1331,"Casa en Venta Miguel Hidalgo Poniente Null
, Toluca De Lerdo, México",,1.0,8.0,700000.0
1332,1332,1332,"Casa en Venta Casa En Venta Sor Juana Ines De La Cruz
, Toluca De Lerdo, México",,2.0,4.0,120000.0
1333,1333,1333,"Casa en Venta Casa En Venta Santa Maria Totoltepec
, Toluca De Lerdo, México",,1.0,3.0,100000.0
1334,1334,1334,"Casa en Venta Leonardo Da Vinci S/n
, Toluca De Lerdo, México",,1.0,3.0,62500.0
1335,1335,1335,"Casa en Venta 16 De Septiembre Sn
, Toluca De Lerdo, México",,2.0,2.0,62500.0
1336,1336,1336,"Casa en Venta Tomas Alva Edison #223
, Toluca De Lerdo, México",123.0,4.0,4.0,142500.0
1337,1337,1337,"Casa en Venta Residencia A 5 Minutos Aeropuerto De Toluca
, Toluca De Lerdo, México",,3.0,4.0,325000.0
1338,1338,1338,"Casa en Venta Casa En Renta Las Misiones
, Toluca De Lerdo, México",,2.0,2.0,70000.0
1339,1339,1339,"Casa en Venta Toluca Null
, San Mateo Oxtotitlán, Toluca De Lerdo",,1.0,2.0,105000.0
1340,1340,1340,"Casa en Venta Paseo Cristóbal Colón #108
, Toluca De Lerdo, México",650.0,5.0,6.0,1800000.0
1341,1341,1341,"Casa en Venta Toluca De Lerdo, México",420.0,3.0,7.0,245000.0
1342,1342,1342,"Casa en Venta Cedral De Oriente 38
, Toluca De Lerdo, México",,1.0,2.0,49000.0
1343,1343,1343,"Casa en Venta Cto. Hacienda La Antigua 2
, Toluca De Lerdo, México",,1.0,2.0,30000.0
1344,1344,1344,"Casa en Venta Niños Heroes 211 22
, Toluca De Lerdo, México",,1.0,4.0,74500.0
1345,1345,1345,"Casa en Venta Paloma Perdiz #00
, Toluca De Lerdo, México",90.0,1.0,3.0,19208.0
1346,1346,1346,"Casa en Venta Andres Benavides Null
, Toluca De Lerdo, México",,2.0,4.0,232500.0
1347,1347,1347,"Casa en Venta Gómez Pedraza 504
, Toluca De Lerdo, México",,1.0,3.0,99500.0
1348,1348,1348,"Casa en Venta Luis Gonzaga Urbina #100
, Tlacopa, Toluca De Lerdo",450.0,2.0,3.0,142750.0
1349,1349,1349,"Casa en Venta Sierra Leona Null
, Toluca De Lerdo, México",,4.0,5.0,150000.0
1350,1350,1350,"Casa en Venta Génova #107
, Toluca De Lerdo, México",200.0,2.0,3.0,75250.0
1351,1351,1351,"Casa en Venta Sauces I Priv. Canelos
, Toluca De Lerdo, México",,2.0,3.0,80000.0
1352,1352,1352,"Casa en Venta Toluca De Lerdo, México",148.0,1.0,2.0,89950.0
1353,1353,1353,"Casa en Venta Flor De Ma. R. De M. 104a, Barrio De La Merced, 50080 De La Merced, Méx. Null
, Toluca De Lerdo, México",,1.0,3.0,225000.0
1354,1354,1354,"Casa en Venta Melia Mimosa #00
, Toluca De Lerdo, México",100.0,2.0,3.0,57000.0
1355,1355,1355,"Casa en Venta Tlacopa, Toluca De Lerdo",259.0,3.0,3.0,240000.0
1356,1356,1356,"Casa en Venta Santa Elena (cond. Los Pirules) #213, 5
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",124.0,1.0,3.0,39032.1
1357,1357,1357,"Casa en Venta Toluca De Lerdo, México",483.0,3.0,4.0,395000.0
1358,1358,1358,"Casa en Venta Calle Revolucion 90
, Toluca De Lerdo, México",,1.0,3.0,50000.0
1359,1359,1359,"Casa en Venta Ocho Cedros, Toluca De Lerdo",300.0,3.0,4.0,157500.0
1360,1360,1360,"Casa en Venta Toluca De Lerdo, México",700.0,7.0,3.0,325000.0
1361,1361,1361,"Casa en Venta Nogal
, Ciprés, Toluca De Lerdo",800.0,4.0,4.0,425000.0
1362,1362,1362,"Casa en Venta Toluca De Lerdo, México",220.0,3.0,3.0,184248.7
1363,1363,1363,"Casa en Venta Conocida Null
, Toluca De Lerdo, México",,2.0,3.0,97500.0
1364,1364,1364,"Casa en Venta Toluca De Lerdo, México",123.0,4.0,4.0,142500.0
1365,1365,1365,"Casa en Venta Toluca De Lerdo, México",800.0,3.0,4.0,675000.0
1366,1366,1366,"Casa en Venta La Barranca #124
, Tlacopa, Toluca De Lerdo",87.0,1.0,2.0,26076.75
1367,1367,1367,"Casa en Venta Blvd. Lic Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",160.0,2.0,3.0,45205.5
1368,1368,1368,"Casa en Venta Av Independencia #139
, Toluca De Lerdo, México",125.0,2.0,3.0,21100.0
1369,1369,1369,"Casa en Venta Toluca De Lerdo, México",90.0,1.0,,65000.0
1370,1370,1370,"Casa en Venta Prncipales 101
, Toluca De Lerdo, México",,3.0,6.0,80000.0
1371,1371,1371,"Casa en Venta De La Barranca #124
, Tlacopa, Toluca De Lerdo",100.0,2.0,2.0,26076.75
1372,1372,1372,"Casa en Venta Dora #0
, Toluca De Lerdo, México",240.0,2.0,4.0,73608.3
1373,1373,1373,"Casa en Venta San Luis Obispo #430
, San Luis Obispo, Toluca De Lerdo",310.0,2.0,4.0,33487.25
1374,1374,1374,"Casa en Venta Santa Ana Tlapaltitlán
, Toluca De Lerdo, México",,1.0,3.0,62500.0
1375,1375,1375,"Casa en Venta Dora #106
, Toluca De Lerdo, México",270.0,3.0,4.0,73608.3
1376,1376,1376,"Casa en Venta Toluca De Lerdo, México",260.0,2.0,3.0,75000.0
1377,1377,1377,"Casa en Venta Francisco Villa 10
, Toluca De Lerdo, México",,1.0,3.0,130000.0
1378,1378,1378,"Casa en Venta Toluca De Lerdo, México",250.0,5.0,,122500.0
1379,1379,1379,"Casa en Venta Hacienda San Jorge #000
, Toluca De Lerdo, México",185.0,3.0,3.0,33528.75
1380,1380,1380,"Casa en Venta Toluca De Lerdo, México",400.0,5.0,4.0,500000.0
1381,1381,1381,"Casa en Venta Fuentes De San José
, Toluca De Lerdo, México",,5.0,4.0,157500.0
1382,1382,1382,"Casa en Venta Ramon Corona Null
, Toluca De Lerdo, México",,2.0,3.0,147500.0
1383,1383,1383,"Casa en Venta Pedro Cortez 100
, Santa Bárbara, Toluca De Lerdo",,4.0,7.0,250000.0
1384,1384,1384,"Casa en Venta Toluca De Lerdo, México",240.0,2.0,2.0,125000.0
1385,1385,1385,"Casa en Venta Toluca De Lerdo, México",291.0,3.0,3.0,225000.0
1386,1386,1386,"Casa en Venta Toltecas #000
, Toluca De Lerdo, México",110.0,3.0,3.0,54672.5
1387,1387,1387,"Casa en Venta Josué Mirlo
, Federal (adolfo López Mateos), Toluca De Lerdo",250.0,2.0,3.0,171900.0
1388,1388,1388,"Casa en Venta Toluca De Lerdo, México",120.0,1.0,2.0,44950.0
1389,1389,1389,"Casa en Venta Toluca De Lerdo, México",440.0,2.0,2.0,700000.0
1390,1390,1390,"Casa en Venta Silverio Perez #131
, Toluca De Lerdo, México",95.0,1.0,2.0,32915.0
1391,1391,1391,"Casa en Venta Ramon Corona Null
, Toluca De Lerdo, México",,2.0,3.0,175000.0
1392,1392,1392,"Casa en Venta Toluca De Lerdo, México",250.0,3.0,4.0,200785.85
1393,1393,1393,"Casa en Venta Av Morelos Sur
, Toluca De Lerdo, México",118.0,2.0,3.0,
1394,1394,1394,"Casa en Venta Toluca De Lerdo, México",240.0,3.0,3.0,108660.0
1395,1395,1395,"Casa en Venta Conocido Null
, Toluca De Lerdo, México",,1.0,2.0,44000.0
1396,1396,1396,"Casa en Venta Toluca De Lerdo, México",274.0,2.0,4.0,175000.0
1397,1397,1397,"Casa en Venta Santos Degollado #000
, Toluca De Lerdo, México",525.0,4.0,4.0,69649.95
1398,1398,1398,"Casa en Venta Casa En
, Toluca De Lerdo, México",,1.0,2.0,31500.0
1399,1399,1399,"Casa en Venta Toluca De Lerdo, México",80.0,1.0,3.0,46000.0
1400,1400,1400,"Casa en Venta Se Vende Casa Como Terreno Atras De La Procuraduria Toluca
, Toluca De Lerdo, México",350.0,3.0,6.0,125000.0
1401,1401,1401,"Casa en Venta Juan Aldama #512
, Toluca De Lerdo, México",790.0,5.0,5.0,730000.0
1402,1402,1402,"Casa en Venta Camino Al Panteon Null
, Toluca De Lerdo, México",,4.0,4.0,610000.0
1403,1403,1403,"Casa en Venta Toluca De Lerdo, México",60.0,1.0,1.0,31500.0
